"id","sales_price","mercedes_c","vw_golf","vw_passat","bmw_320","opel_astra","diesel","other_car_owner","pm_green","private_seller","guarantee","inspection","maintenance_cert","co2_em","euro_norm","mile_20","mile_30","mile_40","mile_50","mile_100","mile_150","mileage","mileage2","age_3","age_6","age_car_years","age_car_years2"
87373,16.07,0,0,1,0,0,1,1,1,0,0,1,1,135,5,1,1,1,1,1,0,117.818,13881.081124,1,0,4.4,19.36
16535,15.29,0,0,0,1,0,0,2,1,0,0,0,1,208,4,1,1,1,1,1,0,103.5,10712.25,1,1,9.7,94.09
97706,11.84,0,0,0,0,1,0,2,1,0,1,1,0,144,5,1,1,1,1,0,0,51.746,2677.648516,1,0,5,25
81490,19.32,0,1,0,0,0,1,1,1,0,0,2,1,108,5,1,0,0,0,0,0,26.898,723.502404,0,0,1.5,2.25
52536,11.95,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,86.894,7550.567236,1,0,3.4,11.56
74451,10.59,1,0,0,0,0,1,2,1,0,0,0,1,178,4,1,1,1,1,1,1,167.8,28156.84,1,1,7.3,53.29
46540,16.24,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,0,0,64.234,4126.006756,1,0,4.1,16.81
73027,28.04,0,0,0,1,0,1,2,1,0,0,2,0,125,5,1,1,1,1,0,0,74.45,5542.8025,1,0,3.2,10.24
64965,15.49,0,0,1,0,0,1,1,1,0,0,0,1,123,6,1,1,1,1,1,0,107.399,11534.545201,0,0,2.3,5.29
95285,11.15,0,0,0,1,0,0,3,0,1,0,1,1,147,5,1,1,1,1,1,0,114.5,13110.25,1,1,7.2,51.84
21961,3.46,0,0,1,0,0,0,1,1,0,0,1,1,197,3,1,1,1,1,0,0,58,3364,1,1,12.8,163.84
20424,18.37,0,0,1,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,1,0,109.8,12056.04,1,0,3.6,12.96
78614,12.58,0,1,0,0,0,1,0,1,0,0,2,1,128,5,1,1,1,1,1,0,132.51,17558.9001,1,0,4.5,20.25
74529,13.14,1,0,0,0,0,0,0,1,0,0,1,1,176,4,1,1,1,1,1,0,105,11025,1,1,7,49
98727,5.38,0,0,0,0,1,0,2,1,0,0,1,1,163,4,1,1,1,1,0,0,89.95,8091.0025,1,1,7.2,51.84
68132,13.89,0,1,0,0,0,0,1,1,0,0,0,1,149,5,1,1,1,1,0,0,91.2,8317.44,1,0,4.4,19.36
18997,14.19,0,1,0,0,0,1,1,1,0,0,1,1,128,5,1,1,1,1,0,0,97.51,9508.2001,1,0,3.1,9.61
104387,8.3,0,0,0,0,1,1,1,1,0,0,2,1,119,5,1,1,1,1,0,0,90,8100,1,0,5,25
29058,29.89,0,0,0,1,0,1,1,1,0,0,1,1,124,5,1,1,0,0,0,0,32.1,1030.41,1,0,3.1,9.61
12841,13.82,0,0,0,0,1,1,1,1,0,0,1,1,116,5,1,1,1,0,0,0,41.28,1704.0384,0,0,2.4,5.76
36245,12.54,0,0,0,0,1,1,1,1,0,0,0,0,119,5,1,1,1,0,0,0,44.398,1971.182404,1,0,4.7,22.09
11579,14.02,0,0,1,0,0,1,1,1,0,0,2,1,120,5,1,1,1,1,1,0,134,17956,1,0,4.6,21.16
93884,11.695,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,1,193,37249,1,0,3.7,13.69
93446,8.218,0,0,1,0,0,1,1,1,0,0,2,1,184,4,1,1,1,1,1,0,136,18496,1,1,7.6,57.76
86986,13.01,0,0,0,0,1,0,2,1,0,0,2,0,145,5,0,0,0,0,0,0,19.865,394.618225,1,0,4,16
70258,21.57,0,1,0,0,0,1,1,1,0,0,1,1,103,6,0,0,0,0,0,0,19.702,388.168804,0,0,1.1,1.21
80670,18.585,0,0,0,1,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,0,101.324,10266.552976,0,0,2.6,6.76
59890,16.809,1,0,0,0,0,1,0,1,0,0,0,1,124,5,1,1,1,1,0,0,95.45,9110.7025,1,0,3.6,12.96
43667,18.63,1,0,0,0,0,1,2,1,0,0,1,1,127,5,1,1,1,1,0,0,77.599,6021.604801,0,0,2.5,6.25
43833,7.45,0,0,0,0,1,0,1,1,0,1,1,0,163,4,1,1,1,1,1,0,113.02,12773.5204,1,1,6.7,44.89
99751,11.52,0,0,1,0,0,0,0,1,0,0,0,1,158,5,1,1,1,1,1,0,137.4,18878.76,1,0,4.8,23.04
25738,31.67,0,0,0,1,0,1,1,1,0,0,1,1,112,5,1,0,0,0,0,0,23.95,573.6025,0,0,1.1,1.21
138,20.895,0,0,0,0,1,1,0,1,0,0,1,0,119,5,1,1,1,1,0,0,77,5929,1,0,3.2,10.24
9302,5.6,0,0,1,0,0,1,2,1,1,0,0,1,158,4,1,1,1,1,1,0,144.5,20880.25,1,1,10,100
23321,17.8,1,0,0,0,0,0,2,1,0,0,0,1,186,5,1,1,1,1,0,0,65.57,4299.4249,1,0,5.5,30.25
14925,5.71,0,0,0,0,1,1,1,1,0,0,1,0,130,4,1,1,1,1,1,0,148,21904,1,1,6.2,38.44
6144,21.28,0,0,1,0,0,1,1,1,0,0,1,1,151,5,1,1,1,1,0,0,62.151,3862.746801,1,0,3.9,15.21
14777,16.15,0,0,0,1,0,1,2,1,1,0,0,1,140,5,1,1,1,1,1,0,111.8,12499.24,1,0,4.7,22.09
73264,9.35,0,0,0,0,1,1,2,1,0,0,0,1,119,5,1,1,1,1,1,0,110.288,12163.442944,1,0,3.9,15.21
316,9.318,0,0,1,0,0,1,0,1,0,0,0,1,162,4,1,1,1,1,0,0,98.615,9724.918225,1,1,9.5,90.25
36177,13.74,0,0,1,0,0,0,0,1,1,0,2,0,171,4,1,1,1,1,1,0,116.4,13548.96,1,0,5.7,32.49
24696,12.45,1,0,0,0,0,1,2,1,0,0,0,1,180,4,1,1,1,1,1,0,149.9,22470.01,1,1,7,49
69160,18.77,0,0,1,0,0,1,0,1,1,0,1,1,163,5,1,1,1,1,1,0,111,12321,1,0,5.1,26.01
57998,14.149,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,111,12321,1,0,3.8,14.44
10262,12.289,0,0,1,0,0,1,1,1,0,0,2,1,121,5,1,1,1,1,1,1,158,24964,1,0,3.2,10.24
73776,19.65,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,72.147,5205.189609,0,0,1.6,2.56
56646,17.159,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,95.001,9025.190001,1,0,4.6,21.16
87547,13.31,1,0,0,0,0,1,0,1,0,0,0,1,161,5,1,1,1,1,1,0,138,19044,1,0,5.7,32.49
24762,10.44,0,0,1,0,0,1,1,1,0,0,0,1,116,5,1,1,1,1,1,1,161.45,26066.1025,1,0,3.5,12.25
11003,19.15,0,0,1,0,0,1,1,1,0,0,1,1,151,5,1,1,1,1,1,0,146.841,21562.279281,1,0,3.1,9.61
99286,15.63,0,1,0,0,0,1,1,1,0,0,0,0,102,5,1,1,1,1,0,0,52.35,2740.5225,0,0,2.1,4.41
80608,14.53,0,0,1,0,0,1,1,1,0,0,0,1,135,5,1,1,1,1,1,0,137.4,18878.76,0,0,2.8,7.84
32236,14.12,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,0,113.648,12915.867904,1,0,3.2,10.24
14859,8.28,0,0,1,0,0,1,1,1,0,0,0,1,184,4,1,1,1,1,1,1,173,29929,1,1,6.8,46.24
2558,8.07,0,0,0,1,0,0,2,1,0,0,1,1,182,4,1,1,1,1,1,1,173,29929,1,1,8.8,77.44
41826,8.77,0,1,0,0,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,1,150.47,22641.2209,1,0,3.3,10.89
23388,21.92,0,0,0,1,0,1,2,1,0,0,2,0,165,5,1,1,1,1,1,0,147,21609,1,1,6.2,38.44
18402,12.16,0,1,0,0,0,1,1,1,0,0,1,1,109,5,1,1,1,1,0,0,82.88,6869.0944,1,0,3.2,10.24
70061,8.54,0,0,1,0,0,1,0,1,0,0,0,1,113,5,1,1,1,1,1,1,182,33124,1,0,4.1,16.81
5246,10.74,0,1,0,0,0,1,1,1,0,0,0,1,109,5,1,1,1,1,1,0,114,12996,1,0,4.3,18.49
81182,8.82,0,0,1,0,0,1,2,1,0,0,1,0,156,4,1,1,1,1,1,0,145,21025,1,1,7.9,62.41
59213,10.145,0,0,1,0,0,1,0,1,0,1,0,1,182,4,1,1,1,1,1,0,144.2,20793.64,1,1,8.5,72.25
6581,6.959,0,0,1,0,0,1,2,0,1,0,1,1,148,5,1,1,1,1,1,1,180,32400,1,1,6.4,40.96
68718,19.99,0,0,0,1,0,1,0,1,0,0,2,1,123,5,1,1,1,1,1,0,128.593,16536.159649,1,0,3.2,10.24
33784,17.88,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,1,1,1,0,0,64.3,4134.49,1,0,4.1,16.81
68583,14.685,0,0,0,1,0,1,1,0,1,0,0,1,131,4,1,1,1,1,1,1,151.8,23043.24,1,1,8.1,65.61
52143,10.61,0,0,0,0,1,0,2,1,1,0,0,0,144,5,1,1,1,1,0,0,87.518,7659.400324,1,0,4.7,22.09
27367,10.52,0,0,1,0,0,1,0,0,0,0,2,0,120,5,1,1,1,1,1,0,123.929,15358.397041,1,0,4.9,24.01
99828,30.87,0,0,0,1,0,1,1,1,0,1,1,1,133,5,1,1,1,1,0,0,97.5,9506.25,0,0,2.8,7.84
64449,15.47,1,0,0,0,0,1,1,1,0,0,0,1,124,5,1,1,1,1,1,1,150,22500,1,0,4.4,19.36
6198,15.63,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,0,105.14,11054.4196,1,0,3.3,10.89
38252,12.73,0,0,0,1,0,1,1,1,0,1,1,1,128,4,1,1,1,1,1,1,168,28224,1,0,5,25
104030,16.61,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,1,1,1,1,0,100.444,10088.997136,1,0,3.4,11.56
13772,7.48,0,0,1,0,0,0,3,1,1,0,0,0,197,4,1,1,1,1,1,0,121.562,14777.319844,1,1,11.3,127.69
64127,13.16,0,0,1,0,0,1,0,0,0,0,2,0,135,5,1,1,1,1,1,0,122.323,14962.916329,1,0,4.6,21.16
609,9.49,0,0,1,0,0,1,1,1,0,0,0,1,116,5,1,1,1,1,1,1,186.4,34744.96,1,0,4.2,17.64
64758,12.13,0,0,1,0,0,1,0,1,0,0,0,1,135,5,1,1,1,1,1,0,128.981,16636.098361,1,0,4.9,24.01
69704,18.809,0,1,0,0,0,0,1,1,0,0,1,1,117,6,0,0,0,0,0,0,12.321,151.807041,0,0,1.1,1.21
8628,29.61,1,0,0,0,0,1,2,1,0,0,0,1,135,5,1,1,0,0,0,0,38.396,1474.252816,0,0,1.5,2.25
11981,14.37,0,0,0,0,1,1,1,1,0,0,1,1,106,5,1,0,0,0,0,0,27.212,740.492944,0,0,2.3,5.29
87732,19.14,0,1,0,0,0,0,1,1,0,0,1,1,123,6,1,0,0,0,0,0,23.037,530.703369,0,0,1,1
78504,26.93,0,0,1,0,0,1,1,1,0,0,1,1,104,6,1,1,0,0,0,0,31.628,1000.330384,0,0,1.1,1.21
37026,23.14,0,0,1,0,0,1,1,1,0,0,0,1,139,5,1,1,1,0,0,0,48.495,2351.765025,1,0,3.5,12.25
46579,16.61,0,0,0,0,1,1,0,0,1,0,2,0,129,5,1,1,1,0,0,0,41,1681,0,0,1.5,2.25
89611,10.1,1,0,0,0,0,1,0,1,0,0,1,0,183,4,1,1,1,1,1,0,145.775,21250.350625,1,1,8.8,77.44
62550,13.2,0,0,0,1,0,1,0,0,1,0,2,0,119,5,1,0,0,0,0,0,24.722,611.177284,1,0,3.1,9.61
23250,13.34,0,0,1,0,0,1,0,0,0,0,2,0,136,5,1,1,1,1,1,1,157.84,24913.4656,1,0,4.1,16.81
103337,26.16,0,0,0,1,0,1,1,1,0,1,1,1,124,5,1,1,1,1,0,0,91.671,8403.572241,1,0,3.1,9.61
36208,22.01,0,1,0,0,0,1,0,1,0,0,1,1,111,5,1,0,0,0,0,0,23.331,544.335561,0,0,1.4,1.96
79431,8.46,0,0,0,1,0,1,0,0,1,0,2,1,203,4,1,1,1,1,1,1,162,26244,1,1,9,81
47908,13.195,0,0,1,0,0,1,1,1,0,0,1,1,120,5,1,1,1,1,1,1,193,37249,1,0,3.4,11.56
66363,4.82,0,0,0,0,1,1,0,1,0,0,1,0,149,5,1,1,1,1,1,0,135,18225,1,1,7.2,51.84
1521,17.88,1,0,0,0,0,1,1,1,0,0,2,0,127,5,1,1,1,1,1,0,103.627,10738.555129,0,0,2.2,4.84
58763,24.24,0,0,1,0,0,1,1,1,0,0,1,1,103,6,1,0,0,0,0,0,24.85,617.5225,0,0,1,1
53797,25.77,0,0,0,1,0,1,1,1,0,0,1,0,125,5,1,1,0,0,0,0,34.537,1192.804369,1,0,3.1,9.61
78743,19.14,0,0,1,0,0,1,1,1,0,0,1,1,122,5,1,1,1,1,0,0,88.31,7798.6561,0,0,2.3,5.29
54992,11.17,0,0,1,0,0,1,0,0,1,0,1,1,163,5,1,1,1,1,1,0,120,14400,1,1,7.6,57.76
69328,9.71,0,0,1,0,0,1,1,1,0,0,0,1,123,5,1,1,1,1,1,1,151.947,23087.890809,1,0,4.2,17.64
18115,11.77,0,0,1,0,0,1,1,1,0,0,0,1,116,5,1,1,1,1,1,0,132,17424,1,0,3.3,10.89
61089,20.94,1,0,0,0,0,1,1,1,1,0,0,1,191,5,1,1,1,1,1,0,123.5,15252.25,1,0,3.5,12.25
43182,13.1,1,0,0,0,0,0,2,1,0,0,1,1,185,4,1,1,1,1,0,0,90.21,8137.8441,1,1,7.2,51.84
89041,25.41,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,0,0,0,0,0,25.5,650.25,0,0,1.4,1.96
17537,15.529,1,0,0,0,0,1,1,1,0,0,0,1,124,5,1,1,1,1,1,0,121.398,14737.474404,1,0,4.6,21.16
72324,18.43,1,0,0,0,0,1,1,1,0,0,0,1,128,5,1,1,1,1,1,1,150,22500,0,0,2.5,6.25
88090,15.47,0,0,0,1,0,1,1,1,0,0,0,1,114,5,1,1,1,1,1,0,108,11664,1,0,4.2,17.64
10704,17.21,0,1,0,0,0,1,2,1,0,0,1,1,128,5,1,1,1,1,0,0,51.33,2634.7689,1,0,3.5,12.25
52842,11.309,0,1,0,0,0,1,1,1,0,0,0,1,113,5,1,1,1,1,1,0,138.592,19207.742464,1,0,3.7,13.69
10681,19.22,0,0,0,0,1,1,1,1,0,0,2,0,103,4,1,0,0,0,0,0,21.96,482.2416,0,0,1.2,1.44
52010,10.53,0,1,0,0,0,1,0,1,0,0,1,1,139,5,1,1,1,1,1,1,158.411,25094.044921,1,0,3.4,11.56
19710,7.83,0,0,0,0,1,1,2,1,0,0,0,1,159,4,1,1,1,1,1,0,109.5,11990.25,1,0,5,25
48798,8.77,0,0,0,1,0,1,0,1,0,0,2,1,158,4,1,1,1,1,1,1,157,24649,1,1,8.8,77.44
31770,13.5,0,1,0,0,0,1,1,1,0,0,1,1,109,5,1,1,1,1,1,0,112.8,12723.84,1,0,3.3,10.89
104426,11.22,0,1,0,0,0,1,1,1,0,0,1,1,119,5,1,1,1,1,1,0,112,12544,0,0,2.8,7.84
57878,11.35,0,1,0,0,0,0,1,1,0,0,0,1,136,5,1,1,1,1,0,0,52,2704,1,0,4.2,17.64
505,8.93,0,1,0,0,0,1,1,1,0,1,0,1,119,5,1,1,1,1,1,0,129,16641,1,0,4.1,16.81
3824,15.1,0,1,0,0,0,1,1,1,0,0,1,0,148,5,1,1,1,1,0,0,74.99,5623.5001,1,0,3,9
75865,11.85,0,1,0,0,0,1,1,1,0,0,1,1,109,5,1,1,1,1,0,0,78.9,6225.21,0,0,2.7,7.29
49455,16.6,1,0,0,0,0,1,1,1,0,0,0,1,161,5,1,1,1,1,1,0,102.99,10606.9401,1,0,4.5,20.25
58505,13.23,0,0,0,1,0,1,3,1,0,0,0,1,158,4,1,1,1,1,1,0,126,15876,1,1,9.5,90.25
23402,12.06,0,0,0,1,0,1,0,0,1,0,2,0,142,5,1,1,1,1,1,1,186.86,34916.6596,1,0,5.5,30.25
48333,20.41,0,0,1,0,0,0,1,1,0,0,1,1,145,5,1,1,1,1,0,0,55.282,3056.099524,1,0,4.5,20.25
50461,23.15,0,0,0,1,0,1,2,1,0,0,0,0,119,5,1,1,1,1,1,0,101.99,10401.9601,0,0,2.5,6.25
9958,14.76,0,0,1,0,0,0,1,1,0,0,0,1,165,5,1,1,1,1,1,0,115,13225,1,0,4.3,18.49
27768,12.785,0,1,0,0,0,0,2,1,0,1,1,1,146,5,1,1,1,1,0,0,90.515,8192.965225,1,0,5.8,33.64
55181,23.4,1,0,0,0,0,1,2,1,0,1,1,1,135,6,1,1,1,1,0,0,50.973,2598.246729,0,0,2,4
43859,12.05,0,0,1,0,0,1,1,1,0,0,2,1,135,5,1,1,1,1,1,1,172.18,29645.9524,1,0,3.2,10.24
24705,7,0,0,1,0,0,1,2,1,0,0,1,1,158,4,1,1,1,1,1,1,161.355,26035.436025,1,1,9.1,82.81
26749,10.04,0,0,1,0,0,1,2,0,1,0,0,1,177,4,1,1,1,1,1,1,151,22801,1,1,8.3,68.89
10358,7.69,0,1,0,0,0,1,2,1,0,0,1,1,148,4,1,1,1,1,1,0,123.468,15244.347024,1,1,8,64
42954,18.025,0,1,0,0,0,1,1,1,0,0,1,1,102,6,1,0,0,0,0,0,29.85,891.0225,0,0,1.2,1.44
75151,13.69,0,0,0,0,1,1,3,1,0,0,1,0,122,5,1,1,1,1,0,0,83.383,6952.724689,0,0,2.9,8.41
61076,7.99,0,0,0,0,1,0,0,0,1,0,2,0,187,4,1,1,1,1,0,0,51.6,2662.56,1,1,8.3,68.89
80723,16.58,0,1,0,0,0,1,0,1,0,0,1,1,128,5,1,1,1,1,0,0,65,4225,1,0,3,9
72405,5.09,0,0,0,1,0,0,2,1,0,0,0,1,222,3,1,1,1,1,1,1,164,26896,1,1,15.4,237.16
60663,8.09,0,0,0,1,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,1,189,35721,1,1,6.9,47.61
1490,15.12,0,0,1,0,0,1,2,1,0,0,0,1,136,5,1,1,1,1,1,1,182,33124,1,0,3.4,11.56
22071,8.3,0,0,1,0,0,1,0,0,1,0,2,0,146,5,1,1,1,1,1,1,191,36481,1,0,5.4,29.16
25476,8.85,0,0,0,0,1,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,118.606,14067.383236,1,0,3.2,10.24
16652,4.65,0,0,1,0,0,0,2,0,1,0,2,0,197,4,1,1,1,1,1,1,194,37636,1,1,13.2,174.24
62943,7.22,0,0,0,1,0,1,4,1,0,0,0,1,158,4,1,1,1,1,1,1,187.896,35304.906816,1,1,9.6,92.16
23152,10.58,1,0,0,0,0,1,0,1,0,0,0,1,180,4,1,1,1,1,1,1,197,38809,1,1,8,64
99676,12.979,0,0,0,1,0,1,0,0,1,0,2,0,146,4,1,1,1,1,1,0,114,12996,1,1,7.2,51.84
62851,15.285,0,0,1,0,0,1,2,1,0,0,1,1,120,5,1,1,1,1,0,0,82.2,6756.84,1,0,4.4,19.36
48644,10.67,0,0,1,0,0,1,2,1,0,0,0,1,148,4,1,1,1,1,1,1,167,27889,1,1,6.9,47.61
102806,14.04,0,0,0,1,0,1,2,1,0,0,0,0,120,5,1,1,1,1,1,0,121.937,14868.631969,1,0,4.4,19.36
88116,13.189,0,1,0,0,0,1,2,1,0,0,2,0,119,5,1,1,1,1,1,0,104.368,10892.679424,1,0,4.5,20.25
67350,13.9,0,0,0,1,0,1,2,0,1,0,0,1,120,5,1,1,1,1,1,0,149.8,22440.04,1,0,3.6,12.96
57256,2.339,0,0,0,0,1,1,0,1,1,0,0,0,159,4,1,1,1,1,1,1,200,40000,1,1,8.3,68.89
102719,14.45,0,1,0,0,0,1,1,1,0,0,2,1,139,5,1,1,1,1,1,0,135.9,18468.81,1,0,3.4,11.56
61243,13.27,0,1,0,0,0,1,1,1,0,0,1,1,109,5,1,1,1,1,0,0,84.7,7174.09,1,0,3.6,12.96
92895,13.35,0,0,0,1,0,1,0,1,0,0,0,1,128,5,1,1,1,1,1,1,180,32400,1,0,4.1,16.81
71111,7.36,0,0,0,0,1,1,1,1,0,0,0,1,119,5,1,1,1,1,1,1,180.54,32594.6916,1,0,4.1,16.81
60444,9.86,0,0,0,0,1,1,0,1,0,0,1,1,119,5,1,1,1,1,0,0,96.797,9369.659209,1,0,4.2,17.64
92656,13.16,0,0,0,1,0,1,2,0,1,0,0,1,150,5,1,1,1,1,1,1,172,29584,1,1,6.9,47.61
45289,13.13,0,1,0,0,0,1,1,1,0,0,1,1,139,5,1,1,1,1,1,0,124.971,15617.750841,1,0,3.6,12.96
62309,7.34,0,0,1,0,0,1,2,1,0,0,0,1,174,4,1,1,1,1,1,1,169.75,28815.0625,1,1,8.5,72.25
72132,6.56,0,1,0,0,0,1,0,1,0,0,2,1,122,4,1,1,1,1,1,0,149,22201,1,1,6.9,47.61
39165,14.5,0,0,0,0,1,0,1,1,0,0,0,0,134,5,1,0,0,0,0,0,25.285,639.331225,0,0,2.8,7.84
58713,20.71,0,0,1,0,0,1,1,1,0,0,1,1,125,5,1,1,1,1,0,0,71.65,5133.7225,1,0,3.9,15.21
91799,15.98,0,0,1,0,0,1,0,1,0,0,2,1,121,5,1,1,1,1,0,0,69,4761,1,0,5.1,26.01
74182,36.47,1,0,0,0,0,1,1,1,0,0,1,1,121,6,0,0,0,0,0,0,17.926,321.341476,0,0,1.3,1.69
97444,16.76,1,0,0,0,0,0,1,1,0,0,1,1,187,4,1,1,1,0,0,0,49.99,2499.0001,1,1,7.2,51.84
39046,22.22,1,0,0,0,0,1,1,1,0,0,2,1,124,5,1,0,0,0,0,0,27.26,743.1076,0,0,2.5,6.25
71014,27.31,0,0,0,1,0,1,2,1,0,0,1,1,119,5,1,1,1,1,0,0,58,3364,0,0,2.7,7.29
82688,22.14,0,1,0,0,0,1,1,1,0,0,1,1,103,6,0,0,0,0,0,0,10.068,101.364624,0,0,1.2,1.44
34428,30.12,0,0,0,1,0,1,1,1,0,0,2,0,123,5,1,1,1,1,0,0,84.312,7108.513344,1,0,3.1,9.61
27141,29.41,0,0,0,1,0,1,1,1,0,0,1,1,124,5,0,0,0,0,0,0,16.5,272.25,0,0,2.8,7.84
21496,16.18,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,0,0,74,5476,1,0,4.3,18.49
35314,14.93,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,124.005,15377.240025,1,0,4.4,19.36
908,12.39,0,0,0,0,1,0,1,0,1,0,1,1,139,5,1,1,1,1,0,0,53.5,2862.25,1,0,3,9
101150,8.3,0,0,1,0,0,1,1,1,1,0,0,0,158,4,1,1,1,1,1,0,143,20449,1,1,9.6,92.16
97192,7.46,0,1,0,0,0,0,0,1,0,0,2,1,169,4,1,1,1,1,1,0,131.2,17213.44,1,1,8.2,67.24
5391,17.37,0,0,1,0,0,1,2,0,1,0,1,1,120,5,1,1,1,1,0,0,86,7396,1,0,4.8,23.04
5916,5.92,0,1,0,0,0,1,2,1,0,0,0,0,137,4,1,1,1,1,1,0,138.43,19162.8649,1,1,7.9,62.41
98733,18.12,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,1,1,0,0,67.469,4552.065961,1,0,3.1,9.61
64363,18.19,0,1,0,0,0,1,1,1,0,0,1,1,102,6,1,0,0,0,0,0,22.245,494.840025,0,0,1.6,2.56
100514,20.8,0,1,0,0,0,1,1,1,0,0,1,1,108,6,1,0,0,0,0,0,24.95,622.5025,0,0,1.4,1.96
65816,23.54,0,0,1,0,0,0,1,1,0,0,1,1,165,5,1,1,1,0,0,0,49.721,2472.177841,1,0,4.1,16.81
41798,13.27,0,1,0,0,0,1,1,0,1,0,0,1,119,5,1,1,1,1,0,0,61.8,3819.24,1,0,4.7,22.09
99776,17.57,1,0,0,0,0,0,0,0,1,0,1,1,175,5,1,1,1,1,0,0,99,9801,1,0,5.2,27.04
23172,21.48,1,0,0,0,0,1,1,1,0,0,1,1,124,5,1,1,1,1,0,0,62.407,3894.633649,0,0,2.4,5.76
35513,12.65,0,0,0,1,0,0,0,1,1,0,0,0,147,5,1,1,1,1,0,0,83,6889,1,1,6.5,42.25
57676,10.84,0,0,0,1,0,1,0,1,0,0,0,0,142,4,1,1,1,1,0,0,72.5,5256.25,1,1,7.9,62.41
24566,7.509,0,0,1,0,0,0,2,1,0,0,0,1,181,4,1,1,1,1,1,0,120,14400,1,1,9.8,96.04
90575,16.57,1,0,0,0,0,1,3,1,0,0,1,1,180,4,1,1,1,1,1,0,128.9,16615.21,1,1,6.9,47.61
66946,12.55,0,0,1,0,0,1,1,1,0,0,0,1,123,6,1,1,1,1,1,0,129,16641,1,0,4.1,16.81
51473,20.819,0,0,1,0,0,1,1,1,0,0,1,1,136,5,1,1,1,1,0,0,52.083,2712.638889,1,0,3.1,9.61
34280,35.89,1,0,0,0,0,1,1,1,0,0,2,0,115,6,0,0,0,0,0,0,18.5,342.25,0,0,1.2,1.44
44638,23.8,0,0,0,1,0,1,1,1,0,0,1,1,119,5,1,1,0,0,0,0,39.8,1584.04,0,0,2.4,5.76
55909,5.389,0,0,0,1,0,1,2,0,1,0,0,1,158,4,1,1,1,1,1,1,199.904,39961.609216,1,1,11.1,123.21
47930,18.3,0,0,0,1,0,0,1,1,0,0,1,0,159,5,1,1,1,0,0,0,49.1,2410.81,1,0,4.1,16.81
46459,15.38,0,1,0,0,0,1,1,1,0,0,1,0,159,5,1,1,1,1,1,0,111.846,12509.527716,1,0,3.1,9.61
81795,5.609,0,1,0,0,0,0,2,1,0,0,0,1,149,4,1,1,1,1,1,0,142,20164,1,1,7.7,59.29
70007,17.9,0,0,1,0,0,1,0,1,0,0,1,0,116,5,0,0,0,0,0,0,19.707,388.365849,0,0,1.9,3.61
103406,16.09,0,0,0,0,1,1,2,0,0,0,2,0,128,5,1,1,0,0,0,0,33.8,1142.44,0,0,2.8,7.84
45295,17.09,0,0,0,1,0,1,1,1,0,0,2,0,153,5,1,1,1,1,0,0,91.054,8290.830916,1,0,3.3,10.89
37104,8.93,0,1,0,0,0,1,1,1,1,0,0,1,109,5,1,1,1,1,1,1,200,40000,1,0,3.8,14.44
60455,7.78,0,0,0,1,0,1,0,0,1,0,2,0,218,4,1,1,1,1,1,1,167.5,28056.25,1,1,10.4,108.16
68883,20.15,0,0,1,0,0,1,1,1,0,0,0,1,121,5,1,1,1,1,0,0,90,8100,0,0,2.8,7.84
49404,9.53,0,1,0,0,0,1,0,1,0,0,0,0,159,4,1,1,1,1,1,0,143.5,20592.25,1,1,7.9,62.41
47706,25.73,0,0,0,1,0,1,0,1,0,0,2,0,124,5,1,1,1,1,1,0,124,15376,1,0,3.1,9.61
21527,19.78,0,0,1,0,0,1,1,1,0,0,2,0,120,5,1,0,0,0,0,0,27,729,0,0,2.1,4.41
45171,12.33,0,1,0,0,0,1,1,1,0,0,0,1,119,5,1,1,1,1,1,0,109.845,12065.924025,0,0,2.4,5.76
52551,9.049,0,0,1,0,0,1,1,1,0,0,0,1,189,4,1,1,1,1,1,1,199.98,39992.0004,1,1,7.6,57.76
51513,19.11,1,0,0,0,0,0,2,1,0,0,1,1,172,5,1,1,1,1,0,0,65.9,4342.81,1,0,5.5,30.25
88037,3.13,0,0,0,1,0,0,2,1,0,0,0,1,177,4,1,1,1,1,1,1,160.3,25696.09,1,1,10.3,106.09
59208,11.38,0,0,1,0,0,1,1,1,0,0,0,1,120,5,1,1,1,1,1,0,130.85,17121.7225,1,0,4.7,22.09
